,customer_id,shopping_freq,max_amount,customer_category
4735,CS5847,24,104,Medium
4736,CS5848,20,103,Medium
4737,CS5849,16,98,High
4738,CS5850,19,95,High
4739,CS5851,24,101,Medium
4740,CS5852,15,100,High
4741,CS5853,22,100,Medium
4742,CS5854,18,105,High
4743,CS5855,21,99,High
4744,CS5856,23,105,Medium
4745,CS5857,13,98,High
4746,CS5858,24,104,Medium
4747,CS5859,24,105,Medium
4748,CS5860,19,99,High
4749,CS5861,15,99,High
4750,CS5862,22,96,Medium
4751,CS5863,11,101,High
4752,CS5864,17,105,High
4753,CS5865,29,104,Medium
4754,CS5866,20,104,Medium
4755,CS5867,27,104,Medium
4756,CS5868,31,105,Medium
4757,CS5869,15,99,High
4758,CS5870,22,105,Medium
4759,CS5871,19,102,High
4760,CS5872,21,101,Medium
4761,CS5873,21,103,Medium
4762,CS5874,16,96,High
4763,CS5875,18,103,High
4764,CS5876,18,102,High
4765,CS5877,22,103,Medium
4766,CS5878,12,96,High
4767,CS5879,25,102,Medium
4768,CS5880,22,88,High
4769,CS5881,16,105,High
4770,CS5882,24,104,Medium
4771,CS5883,19,105,High
4772,CS5884,18,104,High
4773,CS5885,29,98,Medium
4774,CS5886,21,102,Medium
4775,CS5887,17,101,High
4776,CS5888,18,102,High
4777,CS5889,15,101,High
4778,CS5890,16,101,High
4779,CS5891,14,105,High
4780,CS5892,18,100,High
4781,CS5893,18,88,High
4782,CS5894,26,100,Medium
4783,CS5895,21,104,Medium
4784,CS5896,15,82,Low
4785,CS5897,25,98,Medium
4786,CS5898,23,103,Medium
4787,CS5899,13,100,High
4788,CS5900,18,105,High
4789,CS5901,19,99,High
4790,CS5902,13,94,High
4791,CS5903,13,103,High
4792,CS5904,14,102,High
4793,CS5905,22,100,Medium
4794,CS5906,20,103,Medium
4795,CS5907,27,96,Medium
4796,CS5908,23,102,Medium
4797,CS5909,17,105,High
4798,CS5910,20,104,Medium
4799,CS5911,22,102,Medium
4800,CS5912,20,104,Medium
4801,CS5913,20,105,Medium
4802,CS5914,15,104,High
4803,CS5915,20,105,Medium
4804,CS5916,14,103,High
4805,CS5917,18,99,High
4806,CS5918,21,103,Medium
4807,CS5919,17,102,High
4808,CS5920,20,105,Medium
4809,CS5921,19,104,High
4810,CS5922,27,104,Medium
4811,CS5923,15,104,High
4812,CS5924,12,100,High
4813,CS5925,21,104,Medium
4814,CS5926,15,99,High
4815,CS5927,13,103,High
4816,CS5928,32,99,Medium
4817,CS5929,18,102,High
4818,CS5930,17,102,High
4819,CS5931,19,102,High
4820,CS5932,20,104,Medium
4821,CS5933,23,104,Medium
4822,CS5934,20,104,Medium
4823,CS5935,18,104,High
4824,CS5936,30,105,Medium
4825,CS5937,27,101,Medium
4826,CS5938,16,103,High
4827,CS5939,17,104,High
4828,CS5940,16,101,High
4829,CS5941,17,100,High
4830,CS5942,25,104,Medium
4831,CS5943,24,103,Medium
4832,CS5944,13,101,High
4833,CS5945,21,104,Medium
4834,CS5946,18,101,High
4835,CS5947,22,98,Medium
4836,CS5948,16,101,High
4837,CS5949,18,105,High
4838,CS5950,26,104,Medium
4839,CS5951,17,104,High
4840,CS5952,18,103,High
4841,CS5953,22,103,Medium
4842,CS5954,12,102,High
4843,CS5955,14,99,High
4844,CS5956,25,99,Medium
4845,CS5957,18,105,High
4846,CS5958,15,98,High
4847,CS5959,18,105,High
4848,CS5960,9,98,High
4849,CS5961,20,104,Medium
4850,CS5962,17,88,High
4851,CS5963,17,103,High
4852,CS5964,23,103,Medium
4853,CS5965,29,99,Medium
4854,CS5966,21,105,Medium
4855,CS5967,20,104,Medium
4856,CS5968,24,104,Medium
4857,CS5969,24,105,Medium
4858,CS5970,24,104,Medium
4859,CS5971,24,104,Medium
4860,CS5972,17,104,High
4861,CS5973,21,102,Medium
4862,CS5974,13,97,High
4863,CS5975,17,104,High
4864,CS5976,24,105,Medium
4865,CS5977,16,100,High
4866,CS5978,23,105,Medium
4867,CS5979,23,100,Medium
4868,CS5980,17,97,High
4869,CS5981,16,105,High
4870,CS5982,17,105,High
4871,CS5983,17,104,High
4872,CS5984,20,102,High
4873,CS5985,23,104,Medium
4874,CS5986,22,102,Medium
4875,CS5987,10,101,High
4876,CS5988,22,105,Medium
4877,CS5989,20,103,Medium
4878,CS5990,32,104,Medium
4879,CS5991,29,105,Medium
4880,CS5992,17,99,High
4881,CS5993,16,103,High
4882,CS5994,20,105,Medium
4883,CS5995,19,97,High
4884,CS5996,21,102,Medium
4885,CS5997,14,102,High
4886,CS5998,22,102,Medium
4887,CS5999,13,103,High
4888,CS6000,13,100,High
4889,CS6001,19,105,High
4890,CS6002,19,102,High
4891,CS6003,22,101,Medium
4892,CS6004,18,105,High
4893,CS6005,14,105,High
4894,CS6006,20,100,High
4895,CS6007,16,102,High
4896,CS6008,14,94,High
4897,CS6009,29,99,Medium
4898,CS6010,16,104,High
4899,CS6011,16,90,High
4900,CS6012,20,98,High
4901,CS6013,17,105,High
4902,CS6014,22,102,Medium
4903,CS6015,21,100,Medium
4904,CS6016,19,104,High
4905,CS6017,28,105,Medium
4906,CS6018,17,103,High
4907,CS6019,21,94,High
4908,CS6020,23,105,Medium
4909,CS6021,19,103,High
4910,CS6022,17,101,High
4911,CS6023,24,103,Medium
4912,CS6024,25,105,Medium
4913,CS6025,28,101,Medium
4914,CS6026,15,94,High
4915,CS6027,23,105,Medium
4916,CS6028,19,99,High
4917,CS6029,19,102,High
4918,CS6030,25,104,Medium
4919,CS6031,26,105,Medium
4920,CS6032,11,105,High
4921,CS6033,21,103,Medium
4922,CS6034,25,102,Medium
4923,CS6035,21,105,Medium
4924,CS6036,18,104,High
4925,CS6037,29,105,Medium
4926,CS6038,22,105,Medium
4927,CS6039,24,104,Medium
4928,CS6040,15,103,High
4929,CS6041,22,103,Medium
4930,CS6042,17,100,High
4931,CS6043,25,99,Medium
4932,CS6044,26,104,Medium
4933,CS6045,17,105,High
4934,CS6046,21,104,Medium
4935,CS6047,20,102,High
4936,CS6048,13,100,High
4937,CS6049,18,94,High
4938,CS6050,11,105,High
4939,CS6051,13,103,High
4940,CS6052,18,100,High
4941,CS6053,23,104,Medium
4942,CS6054,21,103,Medium
4943,CS6055,22,99,Medium
4944,CS6056,22,104,Medium
4945,CS6057,17,105,High
4946,CS6058,22,103,Medium
4947,CS6059,22,101,Medium
4948,CS6060,19,101,High
4949,CS6061,11,100,High
4950,CS6062,12,100,High
4951,CS6063,16,105,High
4952,CS6064,22,105,Medium
4953,CS6065,17,97,High
4954,CS6066,26,102,Medium
4955,CS6067,16,104,High
4956,CS6068,23,103,Medium
4957,CS6069,25,99,Medium
4958,CS6070,19,103,High
4959,CS6071,25,105,Medium
4960,CS6072,15,104,High
4961,CS6073,23,105,Medium
4962,CS6074,18,104,High
4963,CS6075,18,101,High
4964,CS6076,22,97,Medium
4965,CS6077,19,105,High
4966,CS6078,19,102,High
4967,CS6079,22,105,Medium
4968,CS6080,16,98,High
4969,CS6081,16,95,High
4970,CS6082,21,99,High
4971,CS6083,22,103,Medium
4972,CS6084,14,99,High
4973,CS6085,18,97,High
4974,CS6086,18,105,High
4975,CS6087,23,105,Medium
4976,CS6088,15,93,High
4977,CS6089,20,102,High
4978,CS6090,21,103,Medium
4979,CS6091,16,104,High
4980,CS6092,19,104,High
4981,CS6093,26,103,Medium
4982,CS6094,21,97,High
4983,CS6095,19,99,High
4984,CS6096,19,103,High
4985,CS6097,19,103,High
4986,CS6098,25,104,Medium
4987,CS6099,24,102,Medium
4988,CS6100,18,104,High
4989,CS6101,21,105,Medium
4990,CS6102,26,104,Medium
4991,CS6103,25,103,Medium
4992,CS6104,21,103,Medium
4993,CS6105,25,101,Medium
4994,CS6106,19,105,High
4995,CS6107,17,101,High
4996,CS6108,21,103,Medium
4997,CS6109,17,96,High
4998,CS6110,16,100,High
4999,CS6111,21,99,High
5000,CS7112,12,76,Low
5001,CS7113,12,77,Low
5002,CS7114,15,74,Low
5003,CS7115,16,75,Low
5004,CS7116,11,79,Low
5005,CS7117,12,75,Low
5006,CS7118,13,73,Low
5007,CS7119,11,77,Low
5008,CS7120,18,79,Low
5009,CS7121,17,78,Low
5010,CS7122,12,78,Low
5011,CS7123,11,64,Low
5012,CS7124,11,78,Low
5013,CS7125,8,78,Low
5014,CS7126,9,73,Low
5015,CS7127,16,76,Low
5016,CS7128,17,79,Low
5017,CS7129,11,75,Low
5018,CS7130,15,78,Low
5019,CS7131,11,77,Low
5020,CS7132,12,75,Low
5021,CS7133,14,75,Low
5022,CS7134,10,71,Low
5023,CS7135,12,77,Low
5024,CS7136,15,78,Low
5025,CS7137,9,75,Low
5026,CS7138,15,77,Low
5027,CS7139,11,72,Low
5028,CS7140,16,74,Low
5029,CS7141,19,73,Low
5030,CS7142,13,78,Low
5031,CS7143,11,57,Low
5032,CS7144,13,76,Low
5033,CS7145,15,79,Low
5034,CS7146,11,78,Low
5035,CS7147,8,70,Low
5036,CS7148,18,78,Low
5037,CS7149,19,78,Low
5038,CS7150,8,77,Low
5039,CS7151,9,72,Low
5040,CS7152,16,70,Low
5041,CS7153,12,75,Low
5042,CS7154,16,58,Low
5043,CS7155,14,53,Low
5044,CS7156,13,77,Low
5045,CS7157,12,72,Low
5046,CS7158,8,70,Low
5047,CS7159,16,73,Low
5048,CS7160,12,75,Low
5049,CS7161,16,78,Low
5050,CS7162,17,62,Low
5051,CS7163,11,74,Low
5052,CS7164,19,77,Low
5053,CS7165,7,79,Low
5054,CS7166,16,59,Low
5055,CS7167,10,77,Low
5056,CS7168,7,70,Low
5057,CS7169,10,75,Low
5058,CS7170,11,78,Low
5059,CS7171,13,72,Low
5060,CS7172,14,70,Low
5061,CS7173,13,78,Low
5062,CS7174,16,79,Low
5063,CS7175,11,73,Low
5064,CS7176,12,61,Low
5065,CS7177,11,75,Low
5066,CS7178,21,75,Low
5067,CS7179,16,77,Low
5068,CS7180,15,77,Low
5069,CS7181,16,79,Low
5070,CS7182,18,70,Low
5071,CS7183,18,78,Low
5072,CS7184,21,79,Low
5073,CS7185,18,74,Low
5074,CS7186,12,79,Low
5075,CS7187,17,79,Low
5076,CS7188,11,74,Low
5077,CS7189,19,69,Low
5078,CS7190,13,76,Low
5079,CS7191,17,76,Low
5080,CS7192,12,79,Low
5081,CS7193,10,79,Low
5082,CS7194,14,69,Low
5083,CS7195,9,79,Low
5084,CS7196,15,65,Low
5085,CS7197,12,68,Low
5086,CS7198,13,77,Low
5087,CS7199,13,78,Low
5088,CS7200,14,79,Low
5089,CS7201,12,78,Low
5090,CS7202,11,67,Low
5091,CS7203,12,79,Low
5092,CS7204,14,70,Low
5093,CS7205,14,78,Low
5094,CS7206,15,78,Low
5095,CS7207,12,79,Low
5096,CS7208,8,76,Low
5097,CS7209,16,78,Low
5098,CS7210,15,76,Low
5099,CS7211,13,72,Low
5100,CS7212,12,76,Low
5101,CS7213,11,78,Low
5102,CS7214,12,74,Low
5103,CS7215,20,77,Low
5104,CS7216,21,72,Low
5105,CS7217,13,75,Low
5106,CS7218,18,78,Low
5107,CS7219,13,78,Low
5108,CS7220,7,76,Low
5109,CS7221,12,78,Low
5110,CS7222,13,71,Low
5111,CS7223,13,78,Low
5112,CS7224,4,60,Low
5113,CS7225,10,71,Low
5114,CS7226,12,71,Low
5115,CS7227,19,76,Low
5116,CS7228,10,79,Low
5117,CS7229,12,78,Low
5118,CS7230,15,77,Low
5119,CS7231,16,79,Low
5120,CS7232,12,72,Low
5121,CS7233,13,74,Low
5122,CS7234,17,74,Low
5123,CS7235,13,79,Low
5124,CS7236,16,66,Low
5125,CS7237,18,76,Low
5126,CS7238,16,74,Low
5127,CS7239,7,75,Low
5128,CS7240,21,75,Low
5129,CS7241,18,75,Low
5130,CS7242,7,72,Low
5131,CS7243,11,78,Low
5132,CS7244,17,75,Low
5133,CS7245,12,76,Low
5134,CS7246,8,72,Low
5135,CS7247,19,79,Low
5136,CS7248,11,76,Low
5137,CS7249,14,79,Low
5138,CS7250,18,79,Low
5139,CS7251,12,78,Low
5140,CS7252,9,74,Low
5141,CS7253,10,79,Low
5142,CS7254,13,76,Low
5143,CS7255,21,79,Low
5144,CS7256,11,64,Low
5145,CS7257,8,66,Low
5146,CS7258,12,76,Low
5147,CS7259,13,78,Low
5148,CS7260,19,79,Low
5149,CS7261,16,75,Low
5150,CS7262,13,79,Low
5151,CS7263,11,79,Low
5152,CS7264,8,79,Low
5153,CS7265,11,73,Low
5154,CS7266,9,59,Low
5155,CS7267,16,77,Low
5156,CS7268,17,77,Low
5157,CS7269,13,77,Low
5158,CS7270,19,77,Low
5159,CS7271,16,78,Low
5160,CS7272,14,78,Low
5161,CS7273,13,77,Low
5162,CS7274,13,72,Low
5163,CS7275,10,79,Low
5164,CS7276,16,76,Low
5165,CS7277,13,68,Low
5166,CS7278,14,74,Low
5167,CS7279,15,79,Low
5168,CS7280,14,69,Low
5169,CS7281,13,75,Low
5170,CS7282,8,78,Low
5171,CS7283,12,77,Low
5172,CS7284,19,77,Low
5173,CS7285,14,78,Low
5174,CS7286,12,75,Low
5175,CS7287,15,79,Low
5176,CS7288,10,77,Low
5177,CS7289,10,79,Low
5178,CS7290,14,68,Low
5179,CS7291,12,68,Low
5180,CS7292,11,65,Low
5181,CS7293,17,77,Low
5182,CS7294,23,76,Low
5183,CS7295,15,79,Low
5184,CS7296,14,78,Low
5185,CS7297,5,77,Low
5186,CS7298,14,75,Low
5187,CS7299,15,78,Low
5188,CS7300,13,73,Low
5189,CS7301,14,78,Low
5190,CS7302,15,78,Low
5191,CS7303,18,79,Low
5192,CS7304,11,79,Low
5193,CS7305,13,77,Low
5194,CS7306,9,77,Low
5195,CS7307,11,79,Low
5196,CS7308,17,78,Low
5197,CS7309,8,77,Low
5198,CS7310,8,73,Low
5199,CS7311,9,76,Low
5200,CS7312,7,75,Low
5201,CS7313,15,78,Low
5202,CS7314,8,64,Low
5203,CS7315,12,77,Low
5204,CS7316,21,79,Low
5205,CS7317,9,79,Low
5206,CS7318,16,75,Low
5207,CS7319,14,76,Low
5208,CS7320,10,78,Low
5209,CS7321,12,68,Low
5210,CS7322,16,78,Low
5211,CS7323,17,70,Low
5212,CS7324,19,77,Low
5213,CS7325,15,77,Low
5214,CS7326,14,78,Low
5215,CS7327,16,79,Low
5216,CS7328,11,64,Low
5217,CS7329,11,79,Low
5218,CS7330,18,67,Low
5219,CS7331,13,74,Low
5220,CS7332,23,79,Low
5221,CS7333,4,75,Low
5222,CS7334,17,79,Low
5223,CS7335,9,78,Low
5224,CS7336,18,77,Low
5225,CS7337,20,75,Low
5226,CS7338,11,61,Low
5227,CS7339,18,79,Low
5228,CS7340,14,75,Low
5229,CS7341,9,76,Low
5230,CS7342,13,78,Low
5231,CS7343,14,79,Low
5232,CS7344,17,78,Low
5233,CS7345,10,73,Low
5234,CS7346,10,77,Low
5235,CS7347,21,78,Low
5236,CS7348,13,79,Low
5237,CS7349,8,79,Low
5238,CS7350,17,77,Low
5239,CS7351,13,78,Low
5240,CS7352,16,74,Low
5241,CS7353,14,66,Low
5242,CS7354,13,76,Low
5243,CS7355,14,76,Low
5244,CS7356,14,75,Low
5245,CS7357,15,74,Low
5246,CS7358,6,70,Low
5247,CS7359,11,77,Low
5248,CS7360,13,74,Low
5249,CS7361,13,64,Low
5250,CS7362,16,79,Low
5251,CS7363,20,74,Low
5252,CS7364,21,73,Low
5253,CS7365,15,74,Low
5254,CS7366,17,71,Low
5255,CS7367,16,78,Low
5256,CS7368,11,71,Low
5257,CS7369,19,76,Low
5258,CS7370,17,75,Low
5259,CS7371,12,78,Low
5260,CS7372,14,78,Low
5261,CS7373,16,74,Low
5262,CS7374,13,66,Low
5263,CS7375,13,78,Low
5264,CS7376,19,77,Low
5265,CS7377,11,73,Low
5266,CS7378,18,79,Low
5267,CS7379,13,79,Low
5268,CS7380,16,76,Low
5269,CS7381,16,78,Low
5270,CS7382,20,79,Low
5271,CS7383,17,76,Low
5272,CS7384,12,79,Low
5273,CS7385,13,78,Low
5274,CS7386,9,77,Low
5275,CS7387,13,74,Low
5276,CS7388,13,62,Low
5277,CS7389,14,67,Low
5278,CS7390,13,77,Low
5279,CS7391,15,73,Low
5280,CS7392,13,79,Low
5281,CS7393,13,73,Low
5282,CS7394,25,79,Low
5283,CS7395,14,63,Low
5284,CS7396,16,68,Low
5285,CS7397,19,75,Low
5286,CS7398,15,76,Low
5287,CS7399,17,77,Low
5288,CS7400,14,78,Low
5289,CS7401,17,79,Low
5290,CS7402,15,76,Low
5291,CS7403,14,79,Low
5292,CS7404,22,78,Low
5293,CS7405,19,76,Low
5294,CS7406,19,75,Low
5295,CS7407,21,77,Low
5296,CS7408,11,76,Low
5297,CS7409,16,73,Low
5298,CS7410,12,68,Low
5299,CS7411,10,75,Low
5300,CS7412,10,65,Low
5301,CS7413,6,69,Low
5302,CS7414,14,78,Low
5303,CS7415,16,65,Low
5304,CS7416,15,79,Low
5305,CS7417,11,79,Low
5306,CS7418,8,75,Low
5307,CS7419,18,78,Low
5308,CS7420,18,75,Low
5309,CS7421,17,75,Low
5310,CS7422,10,74,Low
5311,CS7423,15,70,Low
5312,CS7424,15,79,Low
5313,CS7425,12,76,Low
5314,CS7426,15,73,Low
5315,CS7427,10,78,Low
5316,CS7428,18,69,Low
5317,CS7429,6,79,Low
5318,CS7430,13,67,Low
5319,CS7431,12,71,Low
5320,CS7432,12,67,Low
5321,CS7433,9,66,Low
5322,CS7434,15,70,Low
5323,CS7435,16,74,Low
5324,CS7436,9,75,Low
5325,CS7437,10,77,Low
5326,CS7438,12,77,Low
5327,CS7439,11,79,Low
5328,CS7440,13,73,Low
5329,CS7441,12,69,Low
5330,CS7442,13,78,Low
5331,CS7443,16,73,Low
5332,CS7444,11,65,Low
5333,CS7445,19,75,Low
5334,CS7446,11,78,Low
5335,CS7447,10,67,Low
5336,CS7448,7,76,Low
5337,CS7449,14,74,Low
5338,CS7450,11,69,Low
5339,CS7451,12,73,Low
5340,CS7452,12,71,Low
5341,CS7453,11,79,Low
5342,CS7454,12,77,Low
5343,CS7455,12,74,Low
5344,CS7456,11,75,Low
5345,CS7457,11,63,Low
5346,CS7458,14,77,Low
5347,CS7459,15,69,Low
5348,CS7460,12,72,Low
5349,CS7461,15,79,Low
5350,CS7462,13,79,Low
5351,CS7463,19,76,Low
5352,CS7464,15,79,Low
5353,CS7465,16,77,Low
5354,CS7466,12,78,Low
5355,CS7467,14,70,Low
5356,CS7468,19,72,Low
5357,CS7469,13,78,Low
5358,CS7470,14,79,Low
5359,CS7471,14,79,Low
5360,CS7472,16,77,Low
5361,CS7473,14,78,Low
5362,CS7474,17,77,Low
5363,CS7475,11,73,Low
5364,CS7476,12,78,Low
5365,CS7477,13,79,Low
5366,CS7478,12,61,Low
5367,CS7479,6,75,Low
5368,CS7480,12,63,Low
5369,CS7481,10,77,Low
5370,CS7482,7,63,Low
5371,CS7483,15,74,Low
5372,CS7484,10,75,Low
5373,CS7485,13,78,Low
5374,CS7486,8,70,Low
5375,CS7487,5,74,Low
5376,CS7488,16,75,Low
5377,CS7489,9,78,Low
5378,CS7490,16,68,Low
5379,CS7491,10,73,Low
5380,CS7492,18,78,Low
5381,CS7493,13,79,Low
5382,CS7494,16,78,Low
5383,CS7495,10,79,Low
5384,CS7496,12,76,Low
5385,CS7497,14,77,Low
5386,CS7498,15,70,Low
5387,CS7499,18,75,Low
5388,CS7500,13,65,Low
5389,CS7501,17,73,Low
5390,CS7502,18,78,Low
5391,CS7503,15,78,Low
5392,CS7504,8,68,Low
5393,CS7505,15,76,Low
5394,CS7506,10,62,Low
5395,CS7507,13,68,Low
5396,CS7508,18,67,Low
5397,CS7509,10,79,Low
5398,CS7510,16,79,Low
5399,CS7511,10,77,Low
5400,CS7512,14,78,Low
5401,CS7513,15,77,Low
5402,CS7514,10,77,Low
5403,CS7515,15,72,Low
5404,CS7516,13,70,Low
5405,CS7517,11,78,Low
5406,CS7518,16,79,Low
5407,CS7519,10,79,Low
5408,CS7520,13,78,Low
5409,CS7521,6,61,Low
5410,CS7522,10,76,Low
5411,CS7523,10,73,Low
5412,CS7524,8,69,Low
5413,CS7525,14,62,Low
5414,CS7526,14,76,Low
5415,CS7527,13,74,Low
5416,CS7528,14,78,Low
5417,CS7529,10,79,Low
5418,CS7530,8,79,Low
5419,CS7531,11,78,Low
5420,CS7532,12,78,Low
5421,CS7533,19,79,Low
5422,CS7534,11,77,Low
5423,CS7535,15,72,Low
5424,CS7536,8,75,Low
5425,CS7537,15,69,Low
5426,CS7538,16,72,Low
5427,CS7539,12,76,Low
5428,CS7540,12,78,Low
5429,CS7541,20,78,Low
5430,CS7542,20,74,Low
5431,CS7543,6,58,Low
5432,CS7544,18,78,Low
5433,CS7545,19,77,Low
5434,CS7546,17,78,Low
5435,CS7547,13,79,Low
5436,CS7548,17,79,Low
5437,CS7549,10,79,Low
5438,CS7550,12,79,Low
5439,CS7551,10,70,Low
5440,CS7552,15,78,Low
5441,CS7553,12,60,Low
5442,CS7554,16,69,Low
5443,CS7555,18,77,Low
5444,CS7556,6,45,Low
5445,CS7557,15,73,Low
5446,CS7558,18,77,Low
5447,CS7559,14,79,Low
5448,CS7560,11,76,Low
5449,CS7561,10,76,Low
5450,CS7562,8,71,Low
5451,CS7563,13,78,Low
5452,CS7564,9,79,Low
5453,CS7565,9,79,Low
5454,CS7566,17,79,Low
5455,CS7567,12,77,Low
5456,CS7568,16,73,Low
5457,CS7569,9,78,Low
5458,CS7570,16,78,Low
5459,CS7571,10,76,Low
5460,CS7572,8,75,Low
5461,CS7573,15,77,Low
5462,CS7574,12,77,Low
5463,CS7575,19,78,Low
5464,CS7576,9,70,Low
5465,CS7577,15,76,Low
5466,CS7578,12,67,Low
5467,CS7579,16,76,Low
5468,CS7580,26,77,Low
5469,CS7581,21,75,Low
5470,CS7582,15,70,Low
5471,CS7583,17,79,Low
5472,CS7584,15,70,Low
5473,CS7585,12,74,Low
5474,CS7586,13,77,Low
5475,CS7587,21,77,Low
5476,CS7588,17,70,Low
5477,CS7589,10,53,Low
5478,CS7590,13,70,Low
5479,CS7591,14,71,Low
5480,CS7592,12,78,Low
5481,CS7593,12,67,Low
5482,CS7594,9,67,Low
5483,CS7595,7,71,Low
5484,CS7596,8,72,Low
5485,CS7597,13,75,Low
5486,CS7598,14,77,Low
5487,CS7599,7,71,Low
5488,CS7600,16,73,Low
5489,CS7601,18,79,Low
5490,CS7602,11,79,Low
5491,CS7603,12,75,Low
5492,CS7604,17,77,Low
5493,CS7605,21,78,Low
5494,CS7606,7,78,Low
5495,CS7607,13,75,Low
5496,CS7608,10,77,Low
5497,CS7609,16,78,Low
5498,CS7610,12,72,Low
5499,CS7611,16,78,Low
5500,CS7612,18,78,Low
5501,CS7613,15,75,Low
5502,CS7614,16,74,Low
5503,CS7615,10,78,Low
5504,CS7616,14,72,Low
5505,CS7617,17,68,Low
5506,CS7618,8,78,Low
5507,CS7619,14,67,Low
5508,CS7620,10,77,Low
5509,CS7621,19,79,Low
5510,CS7622,11,79,Low
5511,CS7623,17,68,Low
5512,CS7624,21,65,Low
5513,CS7625,10,76,Low
5514,CS7626,8,65,Low
5515,CS7627,6,55,Low
5516,CS7628,13,74,Low
5517,CS7629,14,76,Low
5518,CS7630,13,74,Low
5519,CS7631,10,78,Low
5520,CS7632,11,67,Low
5521,CS7633,20,77,Low
5522,CS7634,10,77,Low
5523,CS7635,18,75,Low
5524,CS7636,11,70,Low
5525,CS7637,15,75,Low
5526,CS7638,5,78,Low
5527,CS7639,16,79,Low
5528,CS7640,13,75,Low
5529,CS7641,14,68,Low
5530,CS7642,14,74,Low
5531,CS7643,16,79,Low
5532,CS7644,12,74,Low
5533,CS7645,15,78,Low
5534,CS7646,9,71,Low
5535,CS7647,14,70,Low
5536,CS7648,15,77,Low
5537,CS7649,12,79,Low
5538,CS7650,13,79,Low
5539,CS7651,7,52,Low
5540,CS7652,15,76,Low
5541,CS7653,15,78,Low
5542,CS7654,15,79,Low
5543,CS7655,9,70,Low
5544,CS7656,10,68,Low
5545,CS7657,13,79,Low
5546,CS7658,15,72,Low
5547,CS7659,9,62,Low
5548,CS7660,18,79,Low
5549,CS7661,18,74,Low
5550,CS7662,12,75,Low
5551,CS7663,18,74,Low
5552,CS7664,21,78,Low
5553,CS7665,10,73,Low
5554,CS7666,11,77,Low
5555,CS7667,15,76,Low
5556,CS7668,10,55,Low
5557,CS7669,12,79,Low
5558,CS7670,9,55,Low
5559,CS7671,14,68,Low
5560,CS7672,9,78,Low
5561,CS7673,17,77,Low
5562,CS7674,14,70,Low
5563,CS7675,17,78,Low
5564,CS7676,21,79,Low
5565,CS7677,14,67,Low
5566,CS7678,15,79,Low
5567,CS7679,18,74,Low
5568,CS7680,12,67,Low
5569,CS7681,15,79,Low
5570,CS7682,10,67,Low
5571,CS7683,12,72,Low
5572,CS7684,10,75,Low
5573,CS7685,12,73,Low
5574,CS7686,11,76,Low
5575,CS7687,13,79,Low
5576,CS7688,12,72,Low
5577,CS7689,11,60,Low
5578,CS7690,8,78,Low
5579,CS7691,11,76,Low
5580,CS7692,16,77,Low
5581,CS7693,10,63,Low
5582,CS7694,12,79,Low
5583,CS7695,19,75,Low
5584,CS7696,12,72,Low
5585,CS7697,8,77,Low
5586,CS7698,15,75,Low
5587,CS7699,10,78,Low
5588,CS7700,13,77,Low
5589,CS7701,16,79,Low
5590,CS7702,14,69,Low
5591,CS7703,11,76,Low
5592,CS7704,13,76,Low
5593,CS7705,12,73,Low
5594,CS7706,10,79,Low
5595,CS7707,14,78,Low
5596,CS7708,16,79,Low
5597,CS7709,16,77,Low
5598,CS7710,16,79,Low
5599,CS7711,13,70,Low
5600,CS7712,12,78,Low
5601,CS7713,14,77,Low
5602,CS7714,11,76,Low
5603,CS7715,12,79,Low
5604,CS7716,4,77,Low
5605,CS7717,8,76,Low
5606,CS7718,12,72,Low
5607,CS7719,13,73,Low
5608,CS7720,10,79,Low
5609,CS7721,18,76,Low
5610,CS7722,11,79,Low
5611,CS7723,10,78,Low
5612,CS7724,11,63,Low
5613,CS7725,17,75,Low
5614,CS7726,18,78,Low
5615,CS7727,16,74,Low
5616,CS7728,15,73,Low
5617,CS7729,17,79,Low
5618,CS7730,14,77,Low
5619,CS7731,10,70,Low
5620,CS7732,9,78,Low
5621,CS7733,16,75,Low
5622,CS7734,11,77,Low
5623,CS7735,12,79,Low
5624,CS7736,11,73,Low
5625,CS7737,16,77,Low
5626,CS7738,13,68,Low
5627,CS7739,13,79,Low
5628,CS7740,19,77,Low
5629,CS7741,13,72,Low
5630,CS7742,14,76,Low
5631,CS7743,10,79,Low
5632,CS7744,9,75,Low
5633,CS7745,16,61,Low
5634,CS7746,17,74,Low
5635,CS7747,12,78,Low
5636,CS7748,17,79,Low
5637,CS7749,15,79,Low
5638,CS7750,18,78,Low
5639,CS7751,16,79,Low
5640,CS7752,18,62,Low
5641,CS7753,12,77,Low
5642,CS7754,10,67,Low
5643,CS7755,13,75,Low
5644,CS7756,11,77,Low
5645,CS7757,22,79,Low
5646,CS7758,15,74,Low
5647,CS7759,16,76,Low
5648,CS7760,13,66,Low
5649,CS7761,10,66,Low
5650,CS7762,9,74,Low
5651,CS7763,16,79,Low
5652,CS7764,12,72,Low
5653,CS7765,10,70,Low
5654,CS7766,16,69,Low
5655,CS7767,16,78,Low
5656,CS7768,17,65,Low
5657,CS7769,14,67,Low
5658,CS7770,17,77,Low
5659,CS7771,13,75,Low
5660,CS7772,11,75,Low
5661,CS7773,18,71,Low
5662,CS7774,20,79,Low
5663,CS7775,9,75,Low
5664,CS7776,19,71,Low
5665,CS7777,9,72,Low
5666,CS7778,12,79,Low
5667,CS7779,11,75,Low
